SITE,TRANSECT,HAB_TYPE,ANNOTATOR,QUAD_N,METER_MARK,T_Q,CORAL_CODE,BITE_CATEG,CONDITION,NUMBER_BIT,OVERLAP_SC,METHOD,DEPTH,AVG_OVERLAP,CCAH,CCAR,LESP,LSCU,MACR,MCAP,MOBF,MPAT,PCOM,PDAM,PDUE,PGRA,PMAS,PMEA,PVAR,SED_SAND,SP,TUN,TURFH,TURFR,UI,UNKN,Weight,ZO,Hard coral,Other,Weights&unkown,
HAN,HAN1,AGR,DED,5,13,HAN1_Q5,PCOM,SCSP,HEAL,32,1,ARC,57.3,1.26,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.1429,0.0000,0.0000,0.0000,0.2857,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0571,0.0000,0.0571,0.0000,0.0000,0.4571,0.4857,0.0571,
HAN,HAN1,AGR,DED,5,13,HAN1_Q5,PCOM,SCSP,NEW,3,1,ARC,57.3,1.26,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.1429,0.0000,0.0000,0.0000,0.2857,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0571,0.0000,0.0571,0.0000,0.0000,0.4571,0.4857,0.0571,
HAN,HAN1,AGR,DED,5,13,HAN1_Q5,PMAS,EXBR,HEAL,28,2,ARC,57.3,1.26,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.1429,0.0000,0.0000,0.0000,0.2857,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0571,0.0000,0.0571,0.0000,0.0000,0.4571,0.4857,0.0571,
HAN,HAN1,AGR,DED,5,13,HAN1_Q5,PMAS,EXCAV,HEAL,1,1,ARC,57.3,1.26,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.1429,0.0000,0.0000,0.0000,0.2857,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0571,0.0000,0.0571,0.0000,0.0000,0.4571,0.4857,0.0571,
HAN,HAN1,AGR,DED,5,13,HAN1_Q5,PMAS,SCSP,HEAL,47,1,ARC,57.3,1.26,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.1429,0.0000,0.0000,0.0000,0.2857,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0571,0.0000,0.0571,0.0000,0.0000,0.4571,0.4857,0.0571,
HAN,HAN1,AGR,DED,5,13,HAN1_Q5,PMAS,SCSP,OLD,6,2,ARC,57.3,1.26,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.1429,0.0000,0.0000,0.0000,0.2857,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0571,0.0000,0.0571,0.0000,0.0000,0.4571,0.4857,0.0571,
HAN,HAN1,AGR,DED,6,16,HAN1_Q6,MCAP,EXBR,HEAL,4,1,ARC,57.3,1.60,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0571,0.1714,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.0000,0.0000,0.0286,0.0000,0.0000,0.4857,0.4857,0.0286,
HAN,HAN1,AGR,DED,6,16,HAN1_Q6,MCAP,EXCAV,HEAL,1,1,ARC,57.3,1.60,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0571,0.1714,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.0000,0.0000,0.0286,0.0000,0.0000,0.4857,0.4857,0.0286,
HAN,HAN1,AGR,DED,6,16,HAN1_Q6,MCAP,SCRAP,HEAL,3,1,ARC,57.3,1.60,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0571,0.1714,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.0000,0.0000,0.0286,0.0000,0.0000,0.4857,0.4857,0.0286,
HAN,HAN1,AGR,DED,6,16,HAN1_Q6,MCAP,SCRAP,NEW,5,1,ARC,57.3,1.60,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0571,0.1714,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.0000,0.0000,0.0286,0.0000,0.0000,0.4857,0.4857,0.0286,
HAN,HAN1,AGR,DED,6,16,HAN1_Q6,MCAP,SCSP,HEAL,2,1,ARC,57.3,1.60,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0571,0.1714,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.0000,0.0000,0.0286,0.0000,0.0000,0.4857,0.4857,0.0286,
HAN,HAN1,AGR,DED,6,16,HAN1_Q6,MPAT,EXBR,HEAL,7,1,ARC,57.3,1.60,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0571,0.1714,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.0000,0.0000,0.0286,0.0000,0.0000,0.4857,0.4857,0.0286,
HAN,HAN1,AGR,DED,6,16,HAN1_Q6,MPAT,SCRAP,NEW,3,1,ARC,57.3,1.60,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0571,0.1714,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.0000,0.0000,0.0286,0.0000,0.0000,0.4857,0.4857,0.0286,
HAN,HAN1,AGR,DED,6,16,HAN1_Q6,MPAT,SCSP,HEAL,3,1,ARC,57.3,1.60,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0571,0.1714,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.0000,0.0000,0.0286,0.0000,0.0000,0.4857,0.4857,0.0286,
HAN,HAN1,AGR,DED,6,16,HAN1_Q6,MPAT,SCSP,NEW,1,1,ARC,57.3,1.60,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0571,0.1714,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.0000,0.0000,0.0286,0.0000,0.0000,0.4857,0.4857,0.0286,
HAN,HAN1,AGR,DED,6,16,HAN1_Q6,PCOM,EXBR,HEAL,2,1,ARC,57.3,1.60,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0571,0.1714,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.0000,0.0000,0.0286,0.0000,0.0000,0.4857,0.4857,0.0286,
HAN,HAN1,AGR,DED,6,16,HAN1_Q6,PCOM,EXCAV,HEAL,1,1,ARC,57.3,1.60,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0571,0.1714,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.0000,0.0000,0.0286,0.0000,0.0000,0.4857,0.4857,0.0286,
HAN,HAN1,AGR,DED,6,16,HAN1_Q6,PCOM,SCRAP,HEAL,2,1,ARC,57.3,1.60,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0571,0.1714,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.0000,0.0000,0.0286,0.0000,0.0000,0.4857,0.4857,0.0286,
HAN,HAN1,AGR,DED,6,16,HAN1_Q6,PCOM,SCSP,HEAL,24,1,ARC,57.3,1.60,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0571,0.1714,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.0000,0.0000,0.0286,0.0000,0.0000,0.4857,0.4857,0.0286,
HAN,HAN1,AGR,DED,6,16,HAN1_Q6,PCOM,SCSP,OLD,1,1,ARC,57.3,1.60,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0571,0.1714,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.0000,0.0000,0.0286,0.0000,0.0000,0.4857,0.4857,0.0286,
HAN,HAN1,AGR,DED,6,16,HAN1_Q6,PMAS,EXBR,HEAL,125,2,ARC,57.3,1.60,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0571,0.1714,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.0000,0.0000,0.0286,0.0000,0.0000,0.4857,0.4857,0.0286,
HAN,HAN1,AGR,DED,6,16,HAN1_Q6,PMAS,EXBR,NEW,1,1,ARC,57.3,1.60,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0571,0.1714,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.0000,0.0000,0.0286,0.0000,0.0000,0.4857,0.4857,0.0286,
HAN,HAN1,AGR,DED,6,16,HAN1_Q6,PMAS,EXCAV,HEAL,1,1,ARC,57.3,1.60,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0571,0.1714,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.0000,0.0000,0.0286,0.0000,0.0000,0.4857,0.4857,0.0286,
HAN,HAN1,AGR,DED,6,16,HAN1_Q6,PMAS,SCSP,HEAL,27,1,ARC,57.3,1.60,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0571,0.1714,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.0000,0.0000,0.0286,0.0000,0.0000,0.4857,0.4857,0.0286,
HAN,HAN1,AGR,DED,6,16,HAN1_Q6,PMEA,SCRAP,NEW,6,2,ARC,57.3,1.60,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0571,0.1714,0.0000,0.0000,0.0000,0.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.0000,0.0000,0.0286,0.0000,0.0000,0.4857,0.4857,0.0286,
HAN,HAN1,AGR,DED,7,19,HAN1_Q7,PCOM,EXBR,HEAL,6,1,ARC,57.3,1.55,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.5429,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.0000,0.0000,0.0286,0.0000,0.0000,0.6571,0.3143,0.0286,
HAN,HAN1,AGR,DED,7,19,HAN1_Q7,PCOM,SCRAP,OLD,1,1,ARC,57.3,1.55,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.5429,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.0000,0.0000,0.0286,0.0000,0.0000,0.6571,0.3143,0.0286,
HAN,HAN1,AGR,DED,7,19,HAN1_Q7,PCOM,SCSP,HEAL,28,1,ARC,57.3,1.55,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.5429,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.0000,0.0000,0.0286,0.0000,0.0000,0.6571,0.3143,0.0286,
HAN,HAN1,AGR,DED,7,19,HAN1_Q7,PCOM,SCSP,OLD,1,1,ARC,57.3,1.55,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.5429,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.0000,0.0000,0.0286,0.0000,0.0000,0.6571,0.3143,0.0286,
HAN,HAN1,AGR,DED,7,19,HAN1_Q7,PMAS,EXBR,HEAL,106,2,ARC,57.3,1.55,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.5429,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.0000,0.0000,0.0286,0.0000,0.0000,0.6571,0.3143,0.0286,
HAN,HAN1,AGR,DED,7,19,HAN1_Q7,PMAS,EXBR,NEW,1,1,ARC,57.3,1.55,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.5429,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.0000,0.0000,0.0286,0.0000,0.0000,0.6571,0.3143,0.0286,
HAN,HAN1,AGR,DED,7,19,HAN1_Q7,PMAS,SCSP,HEAL,47,1,ARC,57.3,1.55,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.5429,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.0000,0.0000,0.0286,0.0000,0.0000,0.6571,0.3143,0.0286,
HAN,HAN1,AGR,DED,7,19,HAN1_Q7,PMAS,SCSP,OLD,1,1,ARC,57.3,1.55,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.5429,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.0000,0.0000,0.0286,0.0000,0.0000,0.6571,0.3143,0.0286,
HAN,HAN2,AGR,DED,1,1,HAN2_Q1,MPAT,EXBR,HEAL,1,1,ARC,28.7,2.87,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.3143,0.0000,0.0000,0.1143,0.0000,0.0000,0.5143,0.3714,0.1143,
HAN,HAN2,AGR,DED,1,1,HAN2_Q1,PCOM,EXBR,HEAL,8,1,ARC,28.7,2.87,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.3143,0.0000,0.0000,0.1143,0.0000,0.0000,0.5143,0.3714,0.1143,
HAN,HAN2,AGR,DED,1,1,HAN2_Q1,PCOM,EXCAV,HEAL,7,1,ARC,28.7,2.87,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.3143,0.0000,0.0000,0.1143,0.0000,0.0000,0.5143,0.3714,0.1143,
HAN,HAN2,AGR,DED,1,1,HAN2_Q1,PCOM,SCSP,HEAL,3,1,ARC,28.7,2.87,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.3143,0.0000,0.0000,0.1143,0.0000,0.0000,0.5143,0.3714,0.1143,
HAN,HAN2,AGR,DED,1,1,HAN2_Q1,PMAS,EXBR,HEAL,214,3,ARC,28.7,2.87,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.3143,0.0000,0.0000,0.1143,0.0000,0.0000,0.5143,0.3714,0.1143,
HAN,HAN2,AGR,DED,1,1,HAN2_Q1,PMAS,EXCAV,HEAL,1,1,ARC,28.7,2.87,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.3143,0.0000,0.0000,0.1143,0.0000,0.0000,0.5143,0.3714,0.1143,
HAN,HAN2,AGR,DED,1,1,HAN2_Q1,PMAS,SCRAP,NEW,1,1,ARC,28.7,2.87,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.3143,0.0000,0.0000,0.1143,0.0000,0.0000,0.5143,0.3714,0.1143,
HAN,HAN2,AGR,DED,1,1,HAN2_Q1,PMAS,SCSP,HEAL,111,3,ARC,28.7,2.87,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.3143,0.0000,0.0000,0.1143,0.0000,0.0000,0.5143,0.3714,0.1143,
HAN,HAN2,AGR,DED,1,1,HAN2_Q1,PMAS,SCSP,OLD,1,1,ARC,28.7,2.87,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.3143,0.0000,0.0000,0.1143,0.0000,0.0000,0.5143,0.3714,0.1143,
HAN,HAN2,AGR,DED,2,4,HAN2_Q2,MPAT,EXBR,HEAL,7,2,ARC,28.7,1.05,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.3143,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0286,0.0000,0.0000,0.4571,0.5143,0.0286,
HAN,HAN2,AGR,DED,2,4,HAN2_Q2,MPAT,SCSP,HEAL,6,1,ARC,28.7,1.05,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.3143,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0286,0.0000,0.0000,0.4571,0.5143,0.0286,
HAN,HAN2,AGR,DED,2,4,HAN2_Q2,PCOM,EXCAV,HEAL,2,1,ARC,28.7,1.05,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.3143,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0286,0.0000,0.0000,0.4571,0.5143,0.0286,
HAN,HAN2,AGR,DED,2,4,HAN2_Q2,PCOM,EXCAV,NEW,3,1,ARC,28.7,1.05,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.3143,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0286,0.0000,0.0000,0.4571,0.5143,0.0286,
HAN,HAN2,AGR,DED,2,4,HAN2_Q2,PCOM,EXCAV,OLD,4,1,ARC,28.7,1.05,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.3143,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0286,0.0000,0.0000,0.4571,0.5143,0.0286,
HAN,HAN2,AGR,DED,2,4,HAN2_Q2,PCOM,SCRAP,NEW,3,1,ARC,28.7,1.05,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.3143,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0286,0.0000,0.0000,0.4571,0.5143,0.0286,
HAN,HAN2,AGR,DED,2,4,HAN2_Q2,PCOM,SCRAP,OLD,6,1,ARC,28.7,1.05,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.3143,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0286,0.0000,0.0000,0.4571,0.5143,0.0286,
HAN,HAN2,AGR,DED,2,4,HAN2_Q2,PCOM,SCSP,HEAL,4,1,ARC,28.7,1.05,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.3143,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0286,0.0000,0.0000,0.4571,0.5143,0.0286,
HAN,HAN2,AGR,DED,2,4,HAN2_Q2,PCOM,SCSP,OLD,11,1,ARC,28.7,1.05,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.3143,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0286,0.0000,0.0000,0.4571,0.5143,0.0286,
HAN,HAN2,AGR,DED,2,4,HAN2_Q2,PMAS,EXBR,HEAL,87,1,ARC,28.7,1.05,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.3143,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0286,0.0000,0.0000,0.4571,0.5143,0.0286,
HAN,HAN2,AGR,DED,2,4,HAN2_Q2,PMAS,SCSP,HEAL,5,1,ARC,28.7,1.05,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.3143,0.0000,0.0000,0.0000,0.1143,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0286,0.0000,0.0000,0.4571,0.5143,0.0286,
HAN,HAN2,AGR,DED,3,7,HAN2_Q3,PCOM,EXCAV,HEAL,3,1,ARC,28.7,3.70,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0286,0.0000,0.0000,0.5143,0.4571,0.0286,
HAN,HAN2,AGR,DED,3,7,HAN2_Q3,PCOM,EXCAV,NEW,2,1,ARC,28.7,3.70,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0286,0.0000,0.0000,0.5143,0.4571,0.0286,
HAN,HAN2,AGR,DED,3,7,HAN2_Q3,PCOM,EXCAV,OLD,3,1,ARC,28.7,3.70,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0286,0.0000,0.0000,0.5143,0.4571,0.0286,
HAN,HAN2,AGR,DED,3,7,HAN2_Q3,PMAS,EXBR,HEAL,514,4,ARC,28.7,3.70,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0286,0.0000,0.0000,0.5143,0.4571,0.0286,
HAN,HAN2,AGR,DED,3,7,HAN2_Q3,PMAS,SCSP,HEAL,35,1,ARC,28.7,3.70,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0286,0.0000,0.0000,0.5143,0.4571,0.0286,
HAN,HAN2,AGR,DED,3,7,HAN2_Q3,PMAS,SCSP,OLD,6,1,ARC,28.7,3.70,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0286,0.0000,0.0000,0.5143,0.4571,0.0286,
HAN,HAN2,AGR,DED,3,7,HAN2_Q3,PMEA,SCRAP,NEW,7,1,ARC,28.7,3.70,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.0000,0.0000,0.0286,0.0000,0.0000,0.5143,0.4571,0.0286,
HAN,HAN2,AGR,DED,4,10,HAN2_Q4,MPAT,SCRAP,HEAL,2,1,ARC,28.7,1.05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2286,0.0286,0.0000,0.0000,0.0000,0.3143,0.0286,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.0000,0.0286,0.0000,0.6000,0.3714,0.0286,
HAN,HAN2,AGR,DED,4,10,HAN2_Q4,MPAT,SCRAP,NEW,3,1,ARC,28.7,1.05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2286,0.0286,0.0000,0.0000,0.0000,0.3143,0.0286,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.0000,0.0286,0.0000,0.6000,0.3714,0.0286,
HAN,HAN2,AGR,DED,4,10,HAN2_Q4,MPAT,SCRAP,OLD,1,1,ARC,28.7,1.05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2286,0.0286,0.0000,0.0000,0.0000,0.3143,0.0286,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.0000,0.0286,0.0000,0.6000,0.3714,0.0286,
HAN,HAN2,AGR,DED,4,10,HAN2_Q4,MPAT,SCSP,HEAL,10,1,ARC,28.7,1.05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2286,0.0286,0.0000,0.0000,0.0000,0.3143,0.0286,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.0000,0.0286,0.0000,0.6000,0.3714,0.0286,
HAN,HAN2,AGR,DED,4,10,HAN2_Q4,MPAT,SCSP,NEW,1,1,ARC,28.7,1.05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2286,0.0286,0.0000,0.0000,0.0000,0.3143,0.0286,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.0000,0.0286,0.0000,0.6000,0.3714,0.0286,
HAN,HAN2,AGR,DED,4,10,HAN2_Q4,PCOM,EXCAV,HEAL,5,1,ARC,28.7,1.05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2286,0.0286,0.0000,0.0000,0.0000,0.3143,0.0286,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.0000,0.0286,0.0000,0.6000,0.3714,0.0286,
HAN,HAN2,AGR,DED,4,10,HAN2_Q4,PCOM,EXCAV,OLD,4,1,ARC,28.7,1.05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2286,0.0286,0.0000,0.0000,0.0000,0.3143,0.0286,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.0000,0.0286,0.0000,0.6000,0.3714,0.0286,
HAN,HAN2,AGR,DED,4,10,HAN2_Q4,PMAS,EXBR,HEAL,6,1,ARC,28.7,1.05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2286,0.0286,0.0000,0.0000,0.0000,0.3143,0.0286,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.0000,0.0286,0.0000,0.6000,0.3714,0.0286,
HAN,HAN2,AGR,DED,4,10,HAN2_Q4,PMAS,EXCAV,HEAL,43,1,ARC,28.7,1.05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2286,0.0286,0.0000,0.0000,0.0000,0.3143,0.0286,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.0000,0.0286,0.0000,0.6000,0.3714,0.0286,
HAN,HAN2,AGR,DED,4,10,HAN2_Q4,PMAS,EXCAV,NEW,11,1,ARC,28.7,1.05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2286,0.0286,0.0000,0.0000,0.0000,0.3143,0.0286,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.0000,0.0286,0.0000,0.6000,0.3714,0.0286,
